timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util,mcs,tbs_bytes,sdu_bytes,cqi,retx,hol_delay_ms,avg_thr_kbps,mlwdf_score,qos_alpha,cqi_profile,harq_pid
3361,336,1,6a9d,DL,2,8.00,0,4,0,0,0,1,611.12,0.16,3.0000,2,1
3362,336,2,6a9d,DL,2,8.00,0,4,0,0,0,1,605.01,0.16,3.0000,2,2
3363,336,3,6a9d,DL,2,8.00,0,4,0,0,0,1,598.96,0.16,3.0000,2,3
3364,336,4,6a9d,DL,2,8.00,0,4,0,0,0,1,592.97,0.17,3.0000,2,4
3365,336,5,6a9d,DL,2,8.00,0,4,0,0,0,1,587.04,0.17,3.0000,2,5
3366,336,6,6a9d,DL,2,8.00,1,7,4,7,0,1,581.17,0.37,3.0000,1,6
3390,339,0,6a9d,DL,2,8.00,0,4,2,7,0,1,456.61,0.47,3.0000,1,6
3396,339,6,6a9d,DL,2,8.00,7,28,24,7,0,1,429.89,0.50,3.0000,1,4
3417,341,7,6a9d,DL,2,8.00,0,4,2,7,0,1,348.09,0.62,3.0000,1,1
3440,344,0,6a9d,DL,2,8.00,3,13,10,7,0,1,276.25,0.78,3.0000,1,0
3460,346,0,6a9d,DL,2,8.00,0,4,2,9,0,1,225.95,1.86,3.0000,1,4
3461,346,1,6a9d,DL,2,8.00,5,18,17,9,0,1,223.69,1.88,3.0000,1,5
3480,348,0,6a9d,DL,2,8.00,0,4,2,9,0,1,184.80,2.27,3.0000,1,0
3481,348,1,6a9d,DL,4,16.00,16,153,150,9,0,1,182.96,2.30,3.0000,1,1
3482,348,2,6a9d,DL,2,8.00,0,4,3,9,0,1,181.13,2.32,3.0000,1,2
3500,350,0,6a9d,DL,2,8.00,0,4,2,7,0,1,151.15,1.43,3.0000,1,4
3508,350,8,6a9d,DL,2,8.00,0,4,2,7,0,1,139.48,1.55,3.0000,1,4
3530,353,0,6a9d,DL,2,8.00,0,4,2,7,0,1,111.81,1.93,3.0000,1,2
3538,353,8,6a9d,DL,2,8.00,11,41,37,7,0,1,103.17,2.09,3.0000,1,2
3543,354,3,6a9d,DL,2,8.00,1,7,4,7,0,1,98.11,2.16,3.0000,1,7
3554,355,4,6a9d,DL,2,8.00,11,41,37,7,0,1,87.84,2.16,3.0000,1,2
3569,356,9,6a9d,DL,2,8.00,0,4,2,7,0,1,75.55,2.16,3.0000,1,1
7096,709,6,8a90,DL,2,8.00,0,4,2,14,0,1,212.77,14.48,5.0000,0,0
8558,855,8,6a9d,DL,2,8.00,0,4,2,7,0,1,10.00,2.16,3.0000,1,6
9982,998,2,4a4b,DL,2,8.00,0,4,2,15,0,1,10.00,8.54,1.2000,0,6
9983,998,3,68b4,DL,2,8.00,0,4,2,14,0,1,219.23,14.05,5.0000,0,7
387,38,7,a338,DL,2,8.00,0,4,2,15,0,1,10.00,0.71,0.1000,0,3
1281,128,1,d80,DL,4,16.00,0,11,2,0,0,1,777.82,0.13,3.0000,2,1
1297,129,7,d80,DL,14,56.00,0,47,44,0,0,1,662.28,0.15,3.0000,2,1
1298,129,8,d80,DL,2,8.00,0,4,0,0,0,1,655.66,0.15,3.0000,2,2
1299,129,9,d80,DL,2,8.00,0,4,0,0,0,1,649.10,0.15,3.0000,2,3
1300,130,0,d80,DL,2,8.00,0,4,0,0,0,1,642.61,0.15,3.0000,2,4
1301,130,1,d80,DL,2,8.00,0,4,0,0,0,1,636.19,0.15,3.0000,2,5
1302,130,2,d80,DL,2,8.00,0,4,0,0,0,1,629.82,0.16,3.0000,2,6
1303,130,3,d80,DL,2,8.00,0,4,0,0,0,1,623.53,0.16,3.0000,2,7
1304,130,4,d80,DL,2,8.00,0,4,0,0,0,1,617.29,0.16,3.0000,2,0
1306,130,6,d80,DL,2,8.00,0,4,0,0,0,1,605.01,0.16,3.0000,2,2
1307,130,7,d80,DL,2,8.00,0,4,0,0,0,1,598.96,0.16,3.0000,2,3
1308,130,8,d80,DL,2,8.00,1,7,4,15,0,1,592.97,3.60,3.0000,0,4
1331,133,1,d80,DL,2,8.00,0,4,2,15,0,1,470.59,4.54,3.0000,0,3
1337,133,7,d80,DL,2,8.00,7,28,24,15,0,1,443.05,4.82,3.0000,0,1
1358,135,8,d80,DL,2,8.00,0,4,2,15,0,1,358.75,5.95,3.0000,0,6
1374,137,4,d80,DL,2,8.00,3,13,10,15,0,1,305.46,6.99,3.0000,0,6
1388,138,8,d80,DL,2,8.00,0,4,2,15,0,1,265.37,8.05,3.0000,0,4
1389,138,9,d80,DL,2,8.00,5,18,17,15,0,1,262.71,8.13,3.0000,0,5
1411,141,1,d80,DL,2,8.00,0,4,2,15,0,1,210.60,10.14,3.0000,0,3
1412,141,2,d80,DL,4,16.00,16,153,151,15,0,1,208.49,10.24,3.0000,0,4
1431,143,1,d80,DL,2,8.00,0,4,2,15,0,1,172.25,12.40,3.0000,0,7
1439,143,9,d80,DL,2,8.00,0,4,2,15,0,1,158.94,13.44,3.0000,0,7
1451,145,1,d80,DL,2,8.00,0,4,2,15,0,1,140.88,15.16,3.0000,0,3
1459,145,9,d80,DL,2,8.00,11,41,37,15,0,1,130.00,16.43,3.0000,0,3
1474,147,4,d80,DL,2,8.00,1,7,4,15,0,1,131.54,16.24,3.0000,0,2
1475,147,5,d80,DL,2,8.00,11,41,37,15,0,1,130.23,16.40,3.0000,0,3
1500,150,0,d80,DL,2,8.00,0,4,2,15,0,1,126.66,16.86,3.0000,0,4
1747,174,7,8cff,DL,2,8.00,0,4,2,8,0,1,10.00,5.20,5.0000,1,3
7331,733,1,d80,DL,2,8.00,0,4,2,15,0,1,110.86,19.27,3.0000,0,3
8030,803,0,6a9d,DL,2,8.00,0,4,2,8,0,1,10.00,3.12,3.0000,1,6
818,81,8,4da5,DL,2,8.00,0,4,2,8,0,1,10.00,0.52,0.5000,1,2
6158,615,8,6da7,DL,2,8.00,0,4,2,15,0,1,112.06,19.06,3.0000,0,6
7551,755,1,d80,DL,2,8.00,0,4,2,15,0,1,114.68,18.63,3.0000,0,7
8949,894,9,a338,DL,2,8.00,0,4,2,14,0,1,10.00,0.62,0.1000,0,5
5526,552,6,6a9d,DL,2,8.00,0,4,2,6,0,1,10.00,0.36,3.0000,2,6
5534,553,4,6a9d,DL,2,8.00,0,4,0,8,1,1,10.00,3.12,3.0000,1,6
5421,542,1,b7fb,DL,2,8.00,0,4,2,15,0,1,111.46,19.16,3.0000,0,5
8921,892,1,d80,DL,2,8.00,0,4,2,15,0,1,114.30,18.69,3.0000,0,1
2456,245,6,8cff,DL,2,8.00,0,4,2,9,0,1,10.00,7.00,5.0000,1,0
5856,585,6,8a90,DL,2,8.00,0,4,2,15,0,1,184.63,19.28,5.0000,0,0
6338,633,8,a338,DL,2,8.00,0,4,2,15,0,1,10.00,0.71,0.1000,0,2
6346,634,6,a338,DL,2,8.00,0,4,0,15,1,1,10.00,0.71,0.1000,0,2
694,69,4,6a9d,DL,2,8.00,0,4,2,7,0,1,10.00,3.12,3.0000,1,6
702,70,2,6a9d,DL,2,8.00,0,4,0,7,1,1,10.00,3.12,3.0000,1,6
1368,136,8,6da7,DL,2,8.00,0,4,2,15,0,1,117.49,18.18,3.0000,0,0
2116,211,6,68b4,DL,2,8.00,0,4,2,15,0,1,183.71,19.38,5.0000,0,4
2124,212,4,68b4,DL,2,8.00,0,4,0,15,1,1,183.07,19.45,5.0000,0,4
4356,435,6,4a4b,DL,2,8.00,15,69,64,15,0,5,10.00,42.72,1.2000,0,4
4380,438,0,4a4b,DL,2,8.00,0,4,2,15,0,1,13.51,8.54,1.2000,0,4
4381,438,1,4a4b,DL,4,16.00,16,153,149,15,0,11,13.37,93.98,1.2000,0,5
4418,441,8,4a4b,DL,2,8.00,0,4,2,15,0,1,14.18,8.54,1.2000,0,2
4419,441,9,4a4b,DL,4,16.00,14,125,116,15,0,9,14.04,76.90,1.2000,0,3
4492,449,2,4a4b,DL,2,8.00,0,4,2,15,0,1,10.19,8.54,1.2000,0,4
4493,449,3,4a4b,DL,4,16.00,19,177,173,15,0,13,10.09,111.07,1.2000,0,5
4508,450,8,68b4,DL,2,8.00,15,69,64,14,0,3,159.69,57.86,5.0000,0,4
4520,452,0,4a4b,DL,2,8.00,0,4,2,15,0,1,13.18,8.54,1.2000,0,0
4521,452,1,4a4b,DL,2,8.00,10,37,36,15,0,2,13.04,17.09,1.2000,0,1
4541,454,1,68b4,DL,2,8.00,0,4,2,15,0,1,179.45,19.84,5.0000,0,5
4542,454,2,68b4,DL,4,16.00,16,153,149,15,0,6,177.66,120.23,5.0000,0,6
4549,454,9,68b4,DL,2,8.00,0,4,0,15,1,1,179.34,19.85,5.0000,0,5
4550,455,0,4a4b,DL,2,8.00,0,4,2,15,0,1,10.00,8.54,1.2000,0,6
4551,455,1,4a4b,DL,25,100.00,20,1239,1236,15,0,122,10.00,1042.37,1.2000,0,7
4552,455,2,4a4b,DL,8,32.00,16,309,302,15,0,24,17.02,205.06,1.2000,0,0
4566,456,6,4a4b,DL,25,100.00,20,1239,1236,15,0,118,21.03,1008.19,1.2000,0,6
4567,456,7,4a4b,DL,6,24.00,19,269,246,15,0,19,27.94,162.34,1.2000,0,7
4571,457,1,68b4,DL,2,8.00,0,4,2,15,0,1,176.34,20.19,5.0000,0,3
4572,457,2,68b4,DL,4,16.00,14,125,116,15,0,5,174.58,101.96,5.0000,0,4
4579,457,9,68b4,DL,2,8.00,0,4,0,15,1,1,176.54,20.17,5.0000,0,3
4580,458,0,4a4b,DL,17,68.00,20,839,836,15,0,118,30.83,1008.19,1.2000,0,4
4581,458,1,4a4b,DL,14,56.00,20,693,646,15,0,51,37.64,435.74,1.2000,0,5
4594,459,4,4a4b,DL,25,100.00,20,1239,1236,15,0,118,39.34,1008.19,1.2000,0,2
4595,459,5,4a4b,DL,6,24.00,19,269,246,15,0,19,46.07,162.34,1.2000,0,3
4607,460,7,4a4b,DL,25,100.00,20,1239,1236,15,0,118,47.21,1008.19,1.2000,0,7
4608,460,8,4a4b,DL,6,24.00,19,269,246,15,0,19,53.86,162.34,1.2000,0,0
4619,461,9,4a4b,DL,25,100.00,20,1239,1236,15,0,118,54.66,1008.19,1.2000,0,3
4620,462,0,4a4b,DL,6,24.00,19,269,246,15,0,19,61.23,162.34,1.2000,0,4
4630,463,0,68b4,DL,2,8.00,0,4,2,15,0,1,172.75,20.61,5.0000,0,6
4631,463,1,68b4,DL,4,16.00,19,177,173,15,0,8,171.03,166.52,5.0000,0,7
4633,463,3,4a4b,DL,25,100.00,20,1239,1236,15,0,118,60.05,1008.19,1.2000,0,1
4634,463,4,4a4b,DL,6,24.00,19,269,246,15,0,19,66.57,162.34,1.2000,0,2
4639,463,9,68b4,DL,4,16.00,19,177,0,15,1,1,171.50,20.76,5.0000,0,7
4645,464,5,4a4b,DL,19,76.00,20,935,932,15,0,118,66.04,1008.19,1.2000,0,5
4646,464,6,4a4b,DL,12,48.00,20,597,550,15,0,44,72.50,375.94,1.2000,0,6
4659,465,9,4a4b,DL,25,100.00,20,1239,1236,15,0,118,69.93,1008.19,1.2000,0,3
4660,466,0,4a4b,DL,6,24.00,19,269,246,15,0,19,76.35,162.34,1.2000,0,4
4663,466,3,68b4,DL,2,8.00,0,4,2,15,0,1,166.48,21.38,5.0000,0,7
4664,466,4,68b4,DL,2,8.00,10,37,36,15,0,1,164.82,21.60,5.0000,0,0
4672,467,2,68b4,DL,2,8.00,10,37,0,15,1,1,165.76,21.48,5.0000,0,0
4673,467,3,4a4b,DL,25,100.00,20,1239,1236,15,0,118,73.31,1008.19,1.2000,0,1
4674,467,4,4a4b,DL,6,24.00,19,269,246,15,0,19,79.70,162.34,1.2000,0,2
4674,467,4,4da5,DL,4,16.00,8,67,64,7,0,5,10.00,1.80,0.5000,1,2
4685,468,5,4a4b,DL,19,76.00,20,935,932,15,0,118,77.79,1008.19,1.2000,0,5
4686,468,6,4a4b,DL,12,48.00,20,597,550,15,0,44,84.14,375.94,1.2000,0,6
4694,469,4,68b4,DL,2,8.00,14,61,56,14,0,2,164.44,37.46,5.0000,0,6
4694,469,4,4da5,DL,2,8.00,0,4,2,7,0,1,10.00,0.36,0.5000,1,6
4695,469,5,4da5,DL,8,32.00,9,157,149,7,0,11,10.00,3.96,0.5000,1,7
4698,469,8,4a4b,DL,23,92.00,20,1143,1140,15,0,118,80.95,1008.19,1.2000,0,2
4698,469,8,68b4,DL,2,8.00,0,4,2,14,0,1,163.94,18.79,5.0000,0,2
4699,469,9,68b4,DL,17,68.00,20,839,836,14,0,72,162.30,1366.38,5.0000,0,3
4699,469,9,4a4b,DL,8,32.00,19,357,342,15,0,27,87.26,230.69,1.2000,0,3
4700,470,0,68b4,DL,14,56.00,20,693,646,14,0,30,166.83,553.84,5.0000,0,4
4707,470,7,68b4,DL,25,100.00,20,1239,1236,14,0,73,161.30,1393.93,5.0000,0,3
4708,470,8,68b4,DL,6,24.00,19,269,246,14,0,11,165.85,204.29,5.0000,0,4
4710,471,0,4a4b,DL,17,68.00,20,839,836,15,0,118,78.13,1008.19,1.2000,0,6
4711,471,1,4a4b,DL,14,56.00,20,693,646,15,0,51,84.47,435.74,1.2000,0,7
4720,472,0,68b4,DL,17,68.00,20,839,836,14,0,77,152.52,1554.95,5.0000,0,0
4721,472,1,68b4,DL,14,56.00,20,693,646,14,0,32,157.15,627.16,5.0000,0,1
4724,472,4,4a4b,DL,25,100.00,20,1239,1236,15,0,118,80.43,1008.19,1.2000,0,4
4725,472,5,4a4b,DL,6,24.00,19,269,246,15,0,19,86.75,162.34,1.2000,0,5
4730,473,0,4da5,DL,2,8.00,0,4,2,7,0,1,10.00,0.36,0.5000,1,2
4731,473,1,4da5,DL,6,24.00,10,117,116,7,0,9,10.00,3.24,0.5000,1,3
4733,473,3,68b4,DL,25,100.00,20,1239,1236,14,0,81,144.81,1722.76,5.0000,0,5
4734,473,4,68b4,DL,6,24.00,19,269,246,14,0,13,149.53,267.78,5.0000,0,6
4738,473,8,4a4b,DL,25,100.00,20,1239,1236,15,0,118,82.44,1008.19,1.2000,0,2
4739,473,9,4a4b,DL,6,24.00,19,269,246,15,0,19,88.73,162.34,1.2000,0,3
4745,474,5,68b4,DL,2,8.00,14,61,56,14,0,3,145.48,63.51,5.0000,0,1
4746,474,6,68b4,DL,25,100.00,20,1239,1236,14,0,78,150.19,1599.57,5.0000,0,2
4747,474,7,68b4,DL,6,24.00,19,269,246,14,0,12,154.85,238.69,5.0000,0,3
4750,475,0,4a4b,DL,17,68.00,20,839,836,15,0,118,85.88,1008.19,1.2000,0,6
4751,475,1,4a4b,DL,14,56.00,20,693,646,15,0,51,92.14,435.74,1.2000,0,7
4759,475,9,68b4,DL,25,100.00,20,1239,1236,14,0,82,142.77,1769.00,5.0000,0,7
4760,476,0,68b4,DL,6,24.00,19,269,246,14,0,13,147.50,271.45,5.0000,0,0
4763,476,3,4a4b,DL,25,100.00,20,1239,1236,15,0,118,88.05,1008.19,1.2000,0,3
4764,476,4,4a4b,DL,6,24.00,19,269,246,15,0,19,94.29,162.34,1.2000,0,4
4772,477,2,68b4,DL,25,100.00,20,1239,1236,14,0,83,142.24,1797.29,5.0000,0,4
4773,477,3,68b4,DL,6,24.00,19,269,246,14,0,13,146.97,272.43,5.0000,0,5
4775,477,5,4a4b,DL,25,100.00,20,1239,1236,15,0,118,90.86,1008.19,1.2000,0,7
4776,477,6,4a4b,DL,6,24.00,19,269,246,15,0,19,97.07,162.34,1.2000,0,0
4785,478,5,68b4,DL,19,76.00,20,935,932,14,0,83,141.71,1803.99,5.0000,0,1
4786,478,6,68b4,DL,12,48.00,20,597,550,14,0,30,146.45,630.93,5.0000,0,2
4788,478,8,4a4b,DL,25,100.00,20,1239,1236,15,0,1,92.42,8.54,1.2000,0,4
4789,478,9,4a4b,DL,6,24.00,19,269,246,15,0,19,91.49,162.34,1.2000,0,5
4794,479,4,4da5,DL,2,8.00,0,4,2,7,0,1,10.00,0.36,0.5000,1,2
4795,479,5,4da5,DL,8,32.00,11,173,170,7,0,13,10.00,4.68,0.5000,1,3
4796,479,6,4da5,DL,2,8.00,1,7,5,7,0,1,10.00,0.36,0.5000,1,4
4798,479,8,68b4,DL,25,100.00,20,1239,1236,15,0,69,169.33,1450.69,5.0000,0,6
4799,479,9,68b4,DL,6,24.00,19,269,246,15,0,11,174.75,224.09,5.0000,0,7
4800,480,0,4a4b,DL,17,68.00,20,839,836,15,0,118,88.36,1008.19,1.2000,0,0
4801,480,1,4a4b,DL,14,56.00,20,693,646,15,0,51,94.59,435.74,1.2000,0,1
4810,481,0,68b4,DL,17,68.00,20,839,836,15,0,1,169.95,20.95,5.0000,0,2
4811,481,1,68b4,DL,14,56.00,20,693,646,15,0,30,168.25,634.76,5.0000,0,3
4814,481,4,4a4b,DL,25,100.00,20,1239,1236,15,0,118,89.32,1008.19,1.2000,0,6
4815,481,5,4a4b,DL,6,24.00,19,269,246,15,0,19,95.55,162.34,1.2000,0,7
4823,482,3,68b4,DL,25,100.00,20,1239,1236,15,0,1,169.33,21.02,5.0000,0,7
4824,482,4,68b4,DL,6,24.00,19,269,246,15,0,11,167.64,233.60,5.0000,0,0
4827,482,7,4a4b,DL,25,100.00,20,1239,1236,15,0,1,91.07,8.54,1.2000,0,3
4828,482,8,4a4b,DL,6,24.00,19,269,246,15,0,19,90.15,162.34,1.2000,0,4
4830,483,0,4da5,DL,2,8.00,0,4,2,7,0,1,10.00,0.36,0.5000,1,6
4831,483,1,4da5,DL,2,8.00,10,37,36,7,0,2,10.00,0.72,0.5000,1,7
4836,483,6,68b4,DL,25,100.00,20,1239,1236,15,0,70,168.65,1477.64,5.0000,0,4
4837,483,7,68b4,DL,6,24.00,19,269,246,15,0,11,174.08,224.95,5.0000,0,5
4840,484,0,4a4b,DL,17,68.00,20,839,836,15,0,118,86.29,1008.19,1.2000,0,0
4841,484,1,4a4b,DL,14,56.00,20,693,646,15,0,51,92.54,435.74,1.2000,0,1
4845,484,5,b7fb,DL,2,8.00,15,69,64,15,0,5,101.51,105.21,3.0000,0,5
4849,484,9,68b4,DL,25,100.00,20,1239,1236,15,0,70,167.73,1485.75,5.0000,0,1
4850,485,0,68b4,DL,6,24.00,19,269,246,15,0,11,173.17,226.14,5.0000,0,2
4853,485,3,4a4b,DL,25,100.00,20,1239,1236,15,0,118,88.40,1008.19,1.2000,0,5
4854,485,4,4a4b,DL,6,24.00,19,269,246,15,0,19,94.64,162.34,1.2000,0,6
4862,486,2,68b4,DL,23,92.00,20,1143,1140,15,0,70,166.85,1493.58,5.0000,0,6
4862,486,2,4da5,DL,2,8.00,0,4,2,7,0,1,10.00,0.36,0.5000,1,6
4863,486,3,68b4,DL,8,32.00,19,357,342,15,0,15,172.30,309.93,5.0000,0,7
4863,486,3,4da5,DL,17,68.00,11,373,370,7,0,122,10.00,43.92,0.5000,1,7
4864,486,4,4da5,DL,25,100.00,11,549,546,7,0,93,10.00,33.48,0.5000,1,0
4865,486,5,4a4b,DL,10,40.00,20,501,498,15,0,118,91.17,1008.19,1.2000,0,1
4865,486,5,4da5,DL,9,36.00,11,193,190,7,0,49,10.62,17.64,0.5000,1,1
4866,486,6,4a4b,DL,12,48.00,20,597,594,15,0,78,97.38,666.43,1.2000,0,2
4866,486,6,4da5,DL,11,44.00,11,241,238,7,0,34,10.51,12.24,0.5000,1,2
4867,486,7,4a4b,DL,10,40.00,18,405,392,15,0,30,103.53,247.58,1.2000,0,3
4867,486,7,4da5,DL,10,40.00,11,217,200,7,0,16,10.41,5.76,0.5000,1,3
4874,487,4,68b4,DL,11,44.00,20,549,546,14,0,73,160.71,1399.08,5.0000,0,2
4874,487,4,4da5,DL,12,48.00,11,261,258,7,0,118,10.00,42.48,0.5000,1,2
4874,487,4,b7fb,DL,2,8.00,0,4,2,15,0,1,100.44,21.27,3.0000,0,2
4875,487,5,68b4,DL,11,44.00,20,549,546,14,0,45,165.26,838.69,5.0000,0,3
4875,487,5,b7fb,DL,4,16.00,16,153,149,15,0,11,99.43,234.96,3.0000,0,3
4875,487,5,4da5,DL,10,40.00,11,217,214,7,0,97,10.00,34.92,0.5000,1,3
4876,487,6,4a4b,DL,9,36.00,20,453,450,15,0,117,101.14,988.33,1.2000,0,4
4876,487,6,68b4,DL,8,32.00,20,389,386,14,0,18,169.77,326.57,5.0000,0,4
4876,487,6,4da5,DL,8,32.00,11,173,170,7,0,80,10.00,28.80,0.5000,1,4
4877,487,7,4a4b,DL,12,48.00,20,597,594,15,0,76,107.25,605.43,1.2000,0,5
4877,487,7,4da5,DL,11,44.00,11,241,238,7,0,67,10.00,24.12,0.5000,1,5
4877,487,7,68b4,DL,2,8.00,2,9,8,14,0,1,168.07,18.33,5.0000,0,5
4878,487,8,4a4b,DL,10,40.00,19,453,440,15,0,31,113.30,233.77,1.2000,0,6
4878,487,8,4da5,DL,15,60.00,11,333,330,7,0,48,10.00,17.28,0.5000,1,6
4879,487,9,4da5,DL,14,56.00,11,309,280,7,0,22,10.00,7.92,0.5000,1,7
4884,488,4,68b4,DL,25,100.00,20,1239,1236,14,0,75,156.65,1474.62,5.0000,0,4
4885,488,5,68b4,DL,6,24.00,19,269,246,14,0,12,161.24,229.22,5.0000,0,5
4886,488,6,4da5,DL,23,92.00,11,501,498,7,0,118,10.00,42.48,0.5000,1,6
4887,488,7,4da5,DL,25,100.00,11,549,546,7,0,78,10.62,28.08,0.5000,1,7
4888,488,8,4a4b,DL,13,52.00,20,645,642,15,0,108,108.97,846.78,1.2000,0,0
4888,488,8,4da5,DL,12,48.00,11,261,258,7,0,35,11.23,12.60,0.5000,1,0
4889,488,9,4a4b,DL,17,68.00,20,839,836,15,0,58,115.00,430.91,1.2000,0,1
4889,488,9,4da5,DL,8,32.00,12,201,184,8,0,14,11.12,7.28,0.5000,1,1
4890,489,0,4a4b,DL,2,8.00,1,7,6,15,0,1,120.97,7.06,1.2000,0,2
4898,489,8,68b4,DL,13,52.00,20,645,642,14,0,80,146.95,1676.71,5.0000,0,2
4898,489,8,4da5,DL,12,48.00,13,341,338,8,0,118,10.16,61.36,0.5000,1,2
4899,489,9,68b4,DL,13,52.00,20,645,642,14,0,44,151.65,893.66,5.0000,0,3
4899,489,9,4da5,DL,12,48.00,13,341,338,8,0,91,10.06,47.32,0.5000,1,3
4900,490,0,4a4b,DL,6,24.00,20,293,290,15,0,108,109.40,843.43,1.2000,0,4
4900,490,0,68b4,DL,6,24.00,15,217,200,14,0,10,156.29,197.07,5.0000,0,4
4900,490,0,4da5,DL,5,20.00,13,141,138,8,0,64,10.00,33.28,0.5000,1,4
4901,490,1,4a4b,DL,13,52.00,20,645,642,15,0,82,115.43,606.95,1.2000,0,5
4901,490,1,4da5,DL,12,48.00,13,341,338,8,0,53,10.00,27.56,0.5000,1,5
4902,490,2,4a4b,DL,12,48.00,20,597,552,15,0,36,121.40,253.37,1.2000,0,6
4902,490,2,4da5,DL,12,48.00,13,341,336,8,0,26,10.00,13.52,0.5000,1,6
4903,490,3,4da5,DL,4,16.00,7,59,56,8,0,4,10.00,2.08,0.5000,1,7
4908,490,8,68b4,DL,25,100.00,20,1239,1236,14,0,82,144.21,1751.28,5.0000,0,4
4909,490,9,68b4,DL,6,24.00,19,269,246,14,0,13,148.93,268.85,5.0000,0,5
4910,491,0,4da5,DL,17,68.00,13,485,482,8,0,118,10.00,61.36,0.5000,1,6
4911,491,1,4a4b,DL,12,48.00,20,597,594,15,0,100,117.47,727.35,1.2000,0,7
4911,491,1,4da5,DL,11,44.00,13,309,306,8,0,80,10.94,41.60,0.5000,1,7
4911,491,1,b7fb,DL,2,8.00,0,4,2,15,0,1,98.83,21.36,3.0000,0,7
4912,491,2,4a4b,DL,10,40.00,20,501,498,15,0,57,123.41,394.62,1.2000,0,0
4912,491,2,b7fb,DL,4,16.00,14,125,116,15,0,9,97.84,192.24,3.0000,0,0
4912,491,2,4da5,DL,11,44.00,13,309,306,8,0,55,10.83,28.60,0.5000,1,0
4913,491,3,4a4b,DL,10,40.00,18,405,392,15,0,24,129.30,158.59,1.2000,0,1
4913,491,3,4da5,DL,14,56.00,13,405,392,8,0,31,10.72,16.12,0.5000,1,1
4919,491,9,68b4,DL,25,100.00,20,1239,1236,14,0,80,146.48,1682.15,5.0000,0,7
4920,492,0,68b4,DL,6,24.00,19,269,246,14,0,13,151.17,264.86,5.0000,0,0
4920,492,0,4da5,DL,11,44.00,13,309,306,8,0,118,10.00,61.36,0.5000,1,0
4921,492,1,4da5,DL,25,100.00,13,717,714,8,0,94,10.00,48.88,0.5000,1,1
4922,492,2,4a4b,DL,12,48.00,20,597,594,15,0,94,124.69,644.12,1.2000,0,2
4922,492,2,4da5,DL,13,52.00,13,373,370,8,0,37,10.94,19.24,0.5000,1,2
4923,492,3,4a4b,DL,18,72.00,20,903,888,15,0,54,130.56,353.38,1.2000,0,3
4923,492,3,4da5,DL,4,16.00,12,97,96,8,0,7,10.83,3.64,0.5000,1,3
4931,493,1,68b4,DL,25,100.00,20,1239,1236,14,0,80,147.02,1675.94,5.0000,0,3
4932,493,2,68b4,DL,6,24.00,19,269,246,14,0,12,151.71,243.62,5.0000,0,4
4932,493,2,4da5,DL,19,76.00,13,549,546,8,0,118,10.00,61.36,0.5000,1,4
4933,493,3,4da5,DL,25,100.00,13,717,714,8,0,74,10.00,38.48,0.5000,1,5
4934,493,4,4a4b,DL,17,68.00,20,839,836,15,0,95,123.33,658.11,1.2000,0,6
4934,493,4,4da5,DL,8,32.00,13,225,222,8,0,17,10.94,8.84,0.5000,1,6
4935,493,5,4a4b,DL,14,56.00,20,693,646,15,0,39,129.22,257.87,1.2000,0,7
4935,493,5,4da5,DL,2,8.00,1,7,4,8,0,1,10.83,0.52,0.5000,1,7
4943,494,3,68b4,DL,15,60.00,20,749,746,15,0,70,169.05,1474.16,5.0000,0,7
4943,494,3,4da5,DL,10,40.00,12,253,238,8,0,19,10.00,9.88,0.5000,1,7
4944,494,4,68b4,DL,16,64.00,20,775,736,15,0,33,174.47,673.34,5.0000,0,0
4945,494,5,4da5,DL,19,76.00,13,549,546,8,0,118,10.00,61.36,0.5000,1,1
4946,494,6,4da5,DL,25,100.00,13,717,714,8,0,74,10.94,38.48,0.5000,1,2
4947,494,7,4a4b,DL,17,68.00,20,839,836,15,0,97,120.91,685.42,1.2000,0,3
4947,494,7,4da5,DL,8,32.00,13,225,222,8,0,17,11.87,8.84,0.5000,1,3
4948,494,8,4a4b,DL,14,56.00,20,693,646,15,0,40,126.83,269.47,1.2000,0,4
4948,494,8,4da5,DL,2,8.00,1,7,4,8,0,1,11.75,0.52,0.5000,1,4
4956,495,6,68b4,DL,25,100.00,20,1239,1236,15,0,70,168.08,1482.67,5.0000,0,4
4957,495,7,68b4,DL,6,24.00,19,269,246,15,0,11,173.51,225.69,5.0000,0,5
4957,495,7,4da5,DL,19,76.00,13,549,546,8,0,118,10.74,61.36,0.5000,1,5
4958,495,8,4da5,DL,25,100.00,13,717,714,8,0,74,10.63,38.48,0.5000,1,6
4959,495,9,4a4b,DL,17,68.00,20,839,836,15,0,98,119.99,697.81,1.2000,0,7
4959,495,9,4da5,DL,8,32.00,13,225,222,8,0,17,11.56,8.84,0.5000,1,7
4960,496,0,4a4b,DL,14,56.00,20,693,646,15,0,41,125.91,278.22,1.2000,0,0
4960,496,0,4da5,DL,2,8.00,1,7,4,8,0,1,11.45,0.52,0.5000,1,0
4968,496,8,68b4,DL,25,100.00,20,1239,1236,15,0,70,168.84,1475.93,5.0000,0,0
4969,496,9,68b4,DL,6,24.00,19,269,246,15,0,11,174.27,224.70,5.0000,0,1
4970,497,0,4da5,DL,17,68.00,13,485,482,8,0,118,10.35,61.36,0.5000,1,2
