timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util(%),mcs,tbs_bytes,sdu_bytes,cqi,retx,harq_pid
9001,900,1,d8ce,UL,3,10,63,60,0
9006,900,6,4584,UL,3,10,63,60,0
9028,902,8,d8ce,UL,3,10,63,60,0
9033,903,3,4584,UL,3,10,63,60,0
9055,905,5,d8ce,UL,3,10,63,60,0
9060,906,0,4584,UL,3,10,63,60,0
9082,908,2,d8ce,UL,3,10,63,60,0
9087,908,7,4584,UL,3,10,63,60,0
9109,910,9,d8ce,UL,3,10,63,60,0
9114,911,4,4584,UL,3,10,63,60,0
9136,913,6,d8ce,UL,3,10,63,60,0
9141,914,1,4584,UL,3,10,63,60,0
9163,916,3,d8ce,UL,3,10,63,60,0
9168,916,8,4584,UL,3,10,63,60,0
9190,919,0,d8ce,UL,3,10,63,60,0
9195,919,5,4584,UL,3,10,63,60,0
9218,921,8,d8ce,UL,3,10,63,60,0
9222,922,2,4584,UL,3,10,63,60,0
9245,924,5,d8ce,UL,3,10,63,60,0
9249,924,9,4584,UL,3,10,63,60,0
9272,927,2,d8ce,UL,3,10,63,60,0
9276,927,6,4584,UL,3,10,63,60,0
9299,929,9,d8ce,UL,3,10,63,60,0
9303,930,3,4584,UL,3,10,63,60,0
9326,932,6,d8ce,UL,3,10,63,60,0
9330,933,0,4584,UL,3,10,63,60,0
9353,935,3,d8ce,UL,3,10,63,60,0
9358,935,8,4584,UL,3,10,63,60,0
9380,938,0,d8ce,UL,3,10,63,60,0
9385,938,5,4584,UL,3,10,63,60,0
9407,940,7,d8ce,UL,3,10,63,60,0
9412,941,2,4584,UL,3,10,63,60,0
9434,943,4,d8ce,UL,3,10,63,60,0
9439,943,9,4584,UL,3,10,63,60,0
9461,946,1,d8ce,UL,3,10,63,60,0
9466,946,6,4584,UL,3,10,63,60,0
9488,948,8,d8ce,UL,3,10,63,60,0
9493,949,3,4584,UL,3,10,63,60,0
9515,951,5,d8ce,UL,3,10,63,60,0
9520,952,0,4584,UL,3,10,63,60,0
9542,954,2,d8ce,UL,3,10,63,60,0
9547,954,7,4584,UL,3,10,63,60,0
9569,956,9,d8ce,UL,3,10,63,60,0
9574,957,4,4584,UL,3,10,63,60,0
9596,959,6,d8ce,UL,3,10,63,60,0
9601,960,1,4584,UL,3,10,63,60,0
9623,962,3,d8ce,UL,3,10,63,60,0
9628,962,8,4584,UL,3,10,63,60,0
9650,965,0,d8ce,UL,3,10,63,60,0
9655,965,5,4584,UL,3,10,63,60,0
9678,967,8,d8ce,UL,3,10,63,60,0
9682,968,2,4584,UL,3,10,63,60,0
9705,970,5,d8ce,UL,3,10,63,60,0
9709,970,9,4584,UL,3,10,63,60,0
9732,973,2,d8ce,UL,3,10,63,60,0
9736,973,6,4584,UL,3,10,63,60,0
9759,975,9,d8ce,UL,3,10,63,60,0
9763,976,3,4584,UL,3,10,63,60,0
9786,978,6,d8ce,UL,3,10,63,60,0
9790,979,0,4584,UL,3,10,63,60,0
9813,981,3,d8ce,UL,3,10,63,60,0
9818,981,8,4584,UL,3,10,63,60,0
9840,984,0,d8ce,UL,3,10,63,60,0
9845,984,5,4584,UL,3,10,63,60,0
9867,986,7,d8ce,UL,3,10,63,60,0
9872,987,2,4584,UL,3,10,63,60,0
9894,989,4,d8ce,UL,3,10,63,60,0
9899,989,9,4584,UL,3,10,63,60,0
9921,992,1,d8ce,UL,3,10,63,60,0
9926,992,6,4584,UL,3,10,63,60,0
9948,994,8,d8ce,UL,3,10,63,60,0
9953,995,3,4584,UL,3,10,63,60,0
9975,997,5,d8ce,UL,3,10,63,60,0
9980,998,0,4584,UL,3,10,63,60,0
10002,1000,2,d8ce,UL,3,10,63,60,0
10007,1000,7,4584,UL,3,10,63,60,0
10029,1002,9,d8ce,UL,3,10,63,60,0
10034,1003,4,4584,UL,3,10,63,60,0
10056,1005,6,d8ce,UL,3,10,63,60,0
10061,1006,1,4584,UL,3,10,63,60,0
